OTUID,1000_513PS0984,1001_113PSO360,1002_533PS0955,1003_205COY395,1004_201RDW790,1005_205COY360,1007_204COY425,1008_552R5NPDC,1009_509R5NP3F,1010_552R5NPDC,1011_537R5NPFA,1012_630BUCB01,1013_630BUCB02,1014_630PS0005,1015_719NP7TWP,1016_111CBCANF,1017_518SCEBAM,1018_103WER029,1019_105PS0540,1020_526ESCAMC,1021_309SARANF,1023_522MFSCRB,1024_309SLCAAS,1025_106WE1066,1026_802SMC580,1027_526PNCAMF,1028_105CLCATC,1029_518RCNAPC,1030_305LGCACR,1031_207SUI290,1032_403WE1027,1033_512ZZMAEC,1034_628MRW138,1035_536SFT127,1036_201COY360,1038_404S03048,1038_404S03048_1,1039_404S02920_1,1039_404S02920_2,1039_404S02920_3,1040_404S05992_1,1041_404BA1128,1041_404BA1128_1,1042_404BA1144,1042_404BA1144_1,1043_403WE0540_1,1043_403WE0540_2,1086_SMC00027,1100_907NP9CMC_1,1101_911CCH80X_1,1119_LAR08641_07_09_19_1,1120_LAR01808_07_09_19_1,1122_LAR0232_07_15_19_1,1128_LAR08645_07_15_19_1,1131_LAR08647_07_16_19_1,1134_634BMCH89,1135_635PRS001,1136_634TRCASC,1137_630PS0005,1140_524PS1114,1142_514PS0275,1143_636PS0278,1149_517PSC038,1156_LAR04204,1173_SGUR0280,1177_SGLR01260,1180_SGUR01248,1183_SGUR03452,232_404M04599,233_408M03020,234_SMC00836,235_408M03027,236_403M01522,238_SMC00271,239_402M00043,240_SMC00036,241_408BA0660,242_403M03036,243_403M01528,244_403M01500,245_402M00029,246_402M00015,260_SGUR0036,261_SGLR01278,262_SGMR10600,263_405CE0280,267_SMC01544,268_412PS0020,313_801PFB019,316_801RB8312,319_801M15441,324_801SAR151,327_801WE1008_R1,328_801WE1008_R2,332_801SAR494,334_801RB8356,339_801SAROCR,342_801M15389,343_801M15406,416_402M00042,417_408M03052,418_408BA0660,419_SMC00027,420_402M00030,421_403M01539,422_408M03038,423_408M03047,424_402M00046,425_SMC00271,426_SMC00036,427_404M04517,430_405PS0011,431_SMC00254,432_SMC00206,433_801M12665,434_901M14138,435_SMC00105,436_SMC00873,437_CC_CR,438_801M12652,439_REF_FC,467_905PS0026,469_911M24945,472_906M21738,476_904WE1125,480_907M23362,482_909WE0662,486_910M24924,487_905M21756,490_906M21758,493_911M24934,605_403WE0683,606_403WE0535,607_403WE0534,608_403WE0905,609_404BA1144,610_404S03048,611_404S05992,612_404S16516,613_404BA1128,614_404S08040,615_403WE0682,616_403WE0560,633_204AMO140,635_204ALP075,636_204AMO180,641_202PIL550_1,642_202SGR150,645_202SGR125_1,646_202SGR022_1,647_202PIL200_1,648_202SER110_1,649_202SGR040_1,654_202PES150_1,702_403M01626,704_403M01565,705_403M01565,722_LAR00440_0_2_um,724_LAR0232_0_2_um,726_LAR08640_0_2_um,728_LAR08642_0_2_um,732_LAR0552_unfiltered,734_901NP9TNC_1,734_901NP9TNC_eDNA,734_901NP9TNC_MB,735_903CVPCT_1,735_903CVPCT_eDNA,735_903CVPCT_LB,735_903CVPCT_MB,736_907NP9CMC_eDNA,736_907NP9CMC_MB,737_911CCH80X_eDNA,737_911CCH80X_LB,737_911CCH80X_MB,738_911NP9LPC_1,738_911NP9LPC_eDNA,738_911NP9LPC_MB,739_903ACPCT1_1,739_903ACPCT1_eDNA,739_903ACPCT1_LB,739_903ACPCT1_MB,740_903ACPCT2_1,740_903ACPCT2_eDNA,740_903ACPCT2_MB,741_903NP9UAC,741_903NP9UAC_1,741_903NP9UAC_MB,742_907SDCHC3_1,742_907SDCHC3_2,742_907SDCHC3_eDNA,744_907SDBOC2_1,744_907SDBOC2_eDNA,744_907SDBOC2_LB,745_907TCB_1,747_LB_RA,748_LB_RA,754_LC_R5,756_LC_R4,763_POM_RD,767_POM_RC,770_WN_RD1,773_SJC_C1_Alt,779_SA_RB,782_WN_RD,785_105PS0540,787_312MZCDBC,788_403WE1027,789_405BRCASG,791_526ESCAMC,796_309SLCAAS,798_111GCABPC,800_636SAG001,801_201PNG050,802_305UVCASC,804_526PS0072,805_402SNPMCR,806_801S01671,808_111BVCMFE,811_525NC0647,812_536WS0743,813_534WS0748,814_534WS1004,862_911NP9HTC,865_911NP9EPC,869_902NP9CWC,873_903ACPCT1,877_907SDBOC2,881_901BELOLV,885_905SDGCC1x,889_901SMCWHC,893_910DFWHBC,897_911R9LMC1,901_911R9LMC1_DUP,905_911PVCAEC,909_903R9PPCD,940_204AMO140,993_603FCA145,994_509FCA054,995_518FCA075,996_628PS2127,997_518PS0222,998_113PS0356,999_113PS0356,EB_2_14_21,EB_7_26_21,EB_8_2_2021,EB_9_1_20,EB_9_9_21,ntc,zymodna,zymodna_logphase,ConsensusLineage
1a48c8e7bb4acf978fe9bf1cc151b52e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,256,0,134,0,0,0,8,0,0,0,0,5,15,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,126,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,414,447,2528,745,0,0,0,0,392,376,249,0,0,0,0,0,0,257,0,231,536,1191,0,361,46,373,0,0,0,31,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27445,0,33044,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Cymbellales; Anomoeoneidaceae; Adlafia; Adlafia minuscula
6153b511c9d4d7ff767e362494509168,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,3077,16888,126,0,0,0,5865,2598,2030,0,162,0,0,0,0,4764,0,2919,5342,3860,4991,838,1562,2347,0,0,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5756,0,0,0,0,996,0,358,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Rhopalodiales; Rhopalodiaceae; Rhopalodia; Rhopalodia gibba
127b30a9ce24fb0a5bb61b91f18b9a06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,36,0,0,0,0,0,0,263,0,0,0,5176,0,655,520,574,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,82,20,346,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16976,0,0,0,0,0,43,0,457,0,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,83,1120,0,0,0,0,0,615,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,19,0,10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,10641,3962,0,0,0,362,265,3804,5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Rhopalodiales; Rhopalodiaceae; Rhopalodia; Rhopalodia gibba
5d3e9777cde4c99905423a526f13e2b2,347,114,114,48,11530,0,255,446,161,1801,28,0,0,0,0,0,876,94,152,30,0,0,114,38,0,0,0,0,497,534,175,248,20,0,28,0,37,0,0,0,71,88,58,255,245,0,0,0,123,47,47,489,473,0,79,0,0,228,0,2127,0,0,0,55,0,0,400,0,224,0,541,209,0,83,0,55,75,0,0,0,63,0,0,0,49,12,106,0,38,57,0,387,0,0,132,0,0,0,0,0,0,0,14,0,373,0,0,0,306,124,0,0,69,136,448,391,2529,365,81,0,479,110,0,40,0,83,53,0,129,322,78,882,0,11,79,186,44,0,40,38,0,0,67,245,177,48,418,1184,392,110,663,849,2528,332,560,454,222,0,291,0,0,609,0,0,0,0,0,0,0,365,114,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3581,2416,1195,27,13,5696,919,145,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,77,0,1212,977,0,0,167,0,0,0,0,0,6156,53,0,65,57,483,0,18,156,0,0,21,633,177,50,0,228,195,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium victori
f64048bbaa201e1268df76bc754a030f,0,6,0,0,6431,0,0,0,12858,0,0,0,0,0,0,0,3,0,0,0,3067,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075,0,0,0,0,0,0,0,0,0,0,1137,1565,709,5751,4735,0,3463,0,98,0,0,0,0,0,0,1041,0,2276,2387,860,1854,685,452,134,614,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,63,0,0,0,0,0,34,0,0,0,0,0,1900,30,0,0,0,0,0,0,0,0,0,Unassigned
f2a6d5fcb9e7181a39cb5e92464f158c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,558,0,0,0,0,6966,14111,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,0,0,0,0,1620,0,5027,1839,0,0,301,396,0,518,1968,174,295,735,3786,502,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,68,0,0,0,1314,0,1085,1236,10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Rhopalodiales; Rhopalodiaceae; Epithemia; Epithemia turgida
094639ae5c6e21eacbdce34e3ba8aa27,52,0,0,0,0,0,0,49,12,117,0,0,0,0,38,0,707,0,0,0,0,0,0,0,0,0,0,0,473,29,224,0,0,0,0,93,93,93,0,51,263,605,710,29,24,111,0,0,0,0,0,48,0,0,0,0,0,105,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,97,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,258,24,0,102,279,0,913,0,0,535,35,2348,1277,473,66,0,1988,119,373,84,45,229,332,14,1452,0,155,119,0,0,50,43,958,69,18,426,0,2161,20,0,51,0,0,253,0,90,0,318,173,353,233,0,0,14837,0,0,0,253,0,29,66,1779,2428,0,3405,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,387,387,547,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,877,0,0,89,154,0,0,26,185,258,2467,537,188,154,738,3144,79,21,435,354,333,40,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium lanceolatum group1
ec199cd67740afec0c82a1ed25a8b7c2,0,0,0,19,0,0,20,0,0,0,265,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,14,0,0,0,0,0,1933,254,195,34,43,0,34,0,0,0,0,0,0,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,0,0,427,0,5176,0,0,0,0,921,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,72,0,0,0,38,0,158,0,0,0,10146,6010,287,0,0,0,0,0,0,0,1216,1342,18,0,0,0,7879,0,21,0,199,0,36,26,72,144,262,0,0,0,132,774,0,0,60,527,0,0,21,71,0,117,1069,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,1300,1632,0,0,7895,94,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Cocconeidaceae; Cocconeis; Cocconeis placentula
c54109c416c47172ed1165ce43817fc5,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0,0,0,53,0,23,65,0,124,715,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46915,9,21,0,0,0,0,0,0,0,28,0,0,0,0,0,33,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
0099ea5af20a0e3fe9f6359c19527c70,0,0,0,32,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,13633,0,0,0,10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7625,1180,0,1343,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9847,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Unassigned
dac11fd3ef03e2ec835d24cba347d311,0,0,0,11,0,406,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,12813,17642,12102,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,19,0,0,0,33,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; Thalassiosira pseudonana
63ab3e6b101e9fae161b718a7cb8aa7f,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,114,10,0,0,56,935,863,384,246,332,517,338,439,120,148,191,0,232,129,367,0,31,42,175,40,0,0,0,0,0,0,0,0,18,0,0,175,0,616,0,92,22,47,143,975,127,172,56,391,43,169,156,0,198,16,191,122,66,538,139,19,181,0,0,151,160,252,423,10,62,317,174,38,57,26,179,61,72,37,746,1479,597,96,317,335,173,635,1092,356,215,894,778,655,172,116,416,99,394,677,325,0,149,133,11,465,117,311,239,36,430,23,400,687,351,55,0,0,109,24,41,59,148,0,0,55,752,68,263,0,17,0,95,352,536,268,627,495,0,454,493,164,382,0,0,550,124,88,277,141,0,233,46,35,0,32,105,83,380,334,462,90,27,0,45,370,981,176,133,132,174,785,236,144,211,0,74,40,72,0,117,3,0,0,0,0,47,38,0,0,0,0,0,2671,1505,205,409,134,368,101,84,271,798,739,123,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Naviculaceae; Navicula; Navicula veneta
e423b07d5318ea49f0d8426e29ccda22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,2774,2724,1529,546,908,674,521,696,360,441,559,0,394,120,130,42,65,0,0,165,0,0,0,0,0,0,0,0,56,0,0,231,0,51,0,0,0,0,0,0,55,47,0,0,0,188,0,77,0,0,60,107,7,0,0,21,0,762,367,0,0,0,0,0,0,0,269,29,0,0,200,113,5,62,337,789,0,0,200,762,143,2354,3209,311,0,1127,229,0,129,124,166,970,318,261,205,9,383,144,0,659,85,320,97,61,1409,0,0,216,331,55,35,569,497,79,245,385,245,297,0,67,159,18,1274,0,0,0,206,0,0,0,0,0,0,11,244,441,244,0,32,106,19,80,866,375,0,972,100,63,35,45,92,90,239,313,144,32,0,111,73,0,0,0,0,0,0,0,0,0,0,25,87,61,110,15,99,0,0,914,396,0,210,415,0,0,17,0,323,46,0,152,1634,128,24,0,0,263,0,36,0,84,113,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Naviculaceae; Navicula; Navicula gregaria
12979fc7d74f240038448ba823282afb,0,16,0,0,23,0,0,0,0,14,0,0,0,65,0,5,321,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,25,41,39,0,0,9,0,0,159,7,0,0,20,0,17,0,0,98,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,82,124,0,0,0,236,0,515,751,0,0,0,0,0,0,0,0,0,0,35,0,0,0,137,0,241,0,0,0,0,0,0,0,0,0,103,222,415,0,0,46,641,0,0,14,5795,57,0,0,0,0,0,0,0,0,0,989,0,0,0,0,1322,424,39,158,1085,132,0,0,0,57,0,0,0,0,0,75,0,120,0,1398,2460,10429,1688,634,879,0,0,14,24,0,66,71,258,0,93,51,144,119,59,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,39,0,0,45,359,178,116,217,1015,348,0,0,86,133,311,0,196,117,234,4142,0,970,2256,98,102,136,0,87,112,0,29,0,0,5,0,2,12,35,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia linearis
db262f2542fc0e06333dfb8096789059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,32265,0,0,0,152,0,0,0,0,0,907,9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,50,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,325,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,230,0,0,0,0,0,85,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Thalassiophysales; Catenulaceae; Halamphora; Halamphora coloradiana
74ff558603f1a6a41423c68e016ca98d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,100,0,0,0,0,89,457,0,116,0,0,0,0,2704,16,0,0,0,47,2132,0,0,0,0,308,188,46,0,0,0,591,4101,0,0,0,1990,769,0,0,59,0,262,7069,0,0,857,0,0,0,76,0,0,0,25,79,0,0,0,0,108,0,0,918,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,265,7471,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,108,0,0,0,0,0,192,0,60,45,1244,8800,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Thalassiophysales; Catenulaceae; Halamphora; Halamphora coloradiana
044769445cdb7f604bfb61869f9d3fa6,0,0,0,414,0,4786,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,246,0,0,0,0,6417,0,0,0,0,0,0,0,0,254,241,0,0,0,0,44,0,0,0,0,1167,0,0,0,0,0,0,0,0,467,0,0,150,0,0,0,0,304,357,0,63,0,0,0,0,0,0,809,463,0,0,1580,200,40,0,0,120,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,17,12,0,0,0,0,0,0,0,404,0,60,0,0,0,0,0,13934,94,634,324,112,0,0,46,217,0,0,0,0,40,0,0,0,0,572,144,695,121,0,1338,62,46,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,741,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,94,572,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Thalassiophysales; Catenulaceae; Amphora; Amphora ovalis
550b78e96f0d6888b3f8a13b9431b6ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,358,340,0,0,25,527,189,207,448,434,0,0,120,0,0,0,0,25,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,84,0,61,0,0,994,1327,0,0,0,8958,1261,0,107,0,0,0,0,0,37,0,26,0,0,88,40,0,0,0,77,0,485,0,17,0,560,394,1944,0,779,0,66,654,97,0,438,43,1330,0,557,196,0,0,14,27,0,0,0,0,67,0,12,377,111,266,180,84,255,16,40,0,0,1286,6361,119,0,0,0,0,0,0,0,0,0,0,1331,519,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,187,0,0,0,0,0,0,0,0,0,100,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,24,0,14,0,0,150,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia microcephala
f11030b4cbaff6c895464d50f1d23104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,2276,0,0,0,0,586,0,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,93,0,0,732,478,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,226,563,0,0,0,0,0,0,0,335,0,0,0,344,41,134,0,184,0,0,0,17,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,259,387,314,21278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,138,195,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Pleurosigmataceae; Pleurosigma; Pleurosigma
